"microbe","cancer","TCC.dir","TCC.sig","TCGA.dir","TCGA.sig","agree.code","taxalev"
"c__Ktedonobacteria","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Ktedonobacteria","COAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Ktedonobacteria","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__Ktedonobacteria","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__Ktedonobacteria","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Ktedonobacteria","READ","NA","NA","NA","NA",FALSE,"c"
"c__Ktedonobacteria","SARC","pos","FALSE","NA","NA",FALSE,"c"
"c__Ktedonobacteria","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Leotiomycetes","All","neg","TRUE","pos","FALSE",FALSE,"c"
"c__Leotiomycetes","BLCA","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Leotiomycetes","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Leotiomycetes","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Leotiomycetes","LUAD","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Leotiomycetes","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Leotiomycetes","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Leotiomycetes","SARC","neg","TRUE","pos","FALSE",FALSE,"c"
"c__Leotiomycetes","SKCM","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Mammalia","All","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","BLCA","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","COAD","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","KIRC","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","LUSC","pos","NA","NA","NA",FALSE,"c"
"c__Mammalia","READ","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","SARC","NA","NA","NA","NA",FALSE,"c"
"c__Mammalia","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Methanobacteria","All","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Methanobacteria","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Methanobacteria","COAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Methanobacteria","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Methanobacteria","LUAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Methanobacteria","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Methanobacteria","READ","neg","FALSE","NA","NA",FALSE,"c"
"c__Methanobacteria","SARC","NA","NA","NA","NA",FALSE,"c"
"c__Methanobacteria","SKCM","pos","FALSE","NA","NA",FALSE,"c"
"c__Mollicutes","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Mollicutes","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__Mollicutes","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Mollicutes","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__Mollicutes","LUAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Mollicutes","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Mollicutes","READ","NA","NA","neg","FALSE",FALSE,"c"
"c__Mollicutes","SARC","NA","NA","pos","FALSE",FALSE,"c"
"c__Mollicutes","SKCM","NA","NA","neg","TRUE",FALSE,"c"
"c__Negativicutes","All","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Negativicutes","BLCA","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Negativicutes","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Negativicutes","KIRC","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Negativicutes","LUAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Negativicutes","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Negativicutes","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Negativicutes","SARC","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Negativicutes","SKCM","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Nitriliruptoria","All","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","COAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","LUAD","neg","TRUE","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","READ","NA","NA","neg","TRUE",FALSE,"c"
"c__Nitriliruptoria","SARC","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Nitriliruptoria","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__Nitrospira","All","pos","FALSE","neg","TRUE",FALSE,"c"
"c__Nitrospira","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Nitrospira","COAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Nitrospira","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Nitrospira","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Nitrospira","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Nitrospira","READ","NA","NA","neg","TRUE",FALSE,"c"
"c__Nitrospira","SARC","neg","FALSE","NA","NA",FALSE,"c"
"c__Nitrospira","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Oligoflexia","All","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Oligoflexia","BLCA","neg","FALSE","NA","NA",FALSE,"c"
"c__Oligoflexia","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Oligoflexia","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Oligoflexia","LUAD","pos","FALSE","neg","TRUE",FALSE,"c"
"c__Oligoflexia","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Oligoflexia","READ","pos","FALSE","NA","NA",FALSE,"c"
"c__Oligoflexia","SARC","neg","FALSE","NA","NA",FALSE,"c"
"c__Oligoflexia","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Opitutae","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Opitutae","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__Opitutae","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Opitutae","KIRC","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Opitutae","LUAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Opitutae","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Opitutae","READ","NA","NA","NA","NA",FALSE,"c"
"c__Opitutae","SARC","pos","FALSE","NA","NA",FALSE,"c"
"c__Opitutae","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Phycisphaerae","All","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Phycisphaerae","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__Phycisphaerae","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Phycisphaerae","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__Phycisphaerae","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__Phycisphaerae","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Phycisphaerae","READ","NA","NA","NA","NA",FALSE,"c"
"c__Phycisphaerae","SARC","neg","FALSE","NA","NA",FALSE,"c"
"c__Phycisphaerae","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Planctomycetia","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Planctomycetia","BLCA","pos","FALSE","neg","TRUE",FALSE,"c"
"c__Planctomycetia","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Planctomycetia","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Planctomycetia","LUAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Planctomycetia","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Planctomycetia","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Planctomycetia","SARC","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Planctomycetia","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__Revtraviricetes","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Revtraviricetes","BLCA","NA","NA","NA","NA",FALSE,"c"
"c__Revtraviricetes","COAD","NA","NA","NA","NA",FALSE,"c"
"c__Revtraviricetes","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Revtraviricetes","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__Revtraviricetes","LUSC","pos","NA","NA","NA",FALSE,"c"
"c__Revtraviricetes","READ","NA","NA","neg","TRUE",FALSE,"c"
"c__Revtraviricetes","SARC","NA","NA","NA","NA",FALSE,"c"
"c__Revtraviricetes","SKCM","pos","FALSE","NA","NA",FALSE,"c"
"c__Rubrobacteria","All","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Rubrobacteria","BLCA","NA","NA","neg","TRUE",FALSE,"c"
"c__Rubrobacteria","COAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Rubrobacteria","KIRC","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Rubrobacteria","LUAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Rubrobacteria","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Rubrobacteria","READ","NA","NA","NA","NA",FALSE,"c"
"c__Rubrobacteria","SARC","neg","TRUE","NA","NA",FALSE,"c"
"c__Rubrobacteria","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Saccharomycetes","All","neg","TRUE","neg","FALSE",FALSE,"c"
"c__Saccharomycetes","BLCA","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Saccharomycetes","COAD","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Saccharomycetes","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Saccharomycetes","LUAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Saccharomycetes","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Saccharomycetes","READ","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Saccharomycetes","SARC","neg","TRUE","neg","FALSE",FALSE,"c"
"c__Saccharomycetes","SKCM","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Saprospiria","All","neg","FALSE","neg","TRUE",FALSE,"c"
"c__Saprospiria","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__Saprospiria","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Saprospiria","KIRC","neg","TRUE","neg","TRUE",TRUE,"c"
"c__Saprospiria","LUAD","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Saprospiria","LUSC","pos","NA","NA","NA",FALSE,"c"
"c__Saprospiria","READ","neg","FALSE","NA","NA",FALSE,"c"
"c__Saprospiria","SARC","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Saprospiria","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Schizosaccharomycetes","All","neg","TRUE","neg","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","BLCA","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","LUAD","neg","TRUE","neg","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","SARC","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Schizosaccharomycetes","SKCM","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Sordariomycetes","All","neg","TRUE","neg","FALSE",FALSE,"c"
"c__Sordariomycetes","BLCA","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Sordariomycetes","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Sordariomycetes","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Sordariomycetes","LUAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Sordariomycetes","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Sordariomycetes","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Sordariomycetes","SARC","neg","TRUE","pos","FALSE",FALSE,"c"
"c__Sordariomycetes","SKCM","NA","NA","pos","FALSE",FALSE,"c"
"c__Spartobacteria","All","pos","FALSE","neg","TRUE",FALSE,"c"
"c__Spartobacteria","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__Spartobacteria","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Spartobacteria","KIRC","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Spartobacteria","LUAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Spartobacteria","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Spartobacteria","READ","NA","NA","neg","TRUE",FALSE,"c"
"c__Spartobacteria","SARC","neg","FALSE","NA","NA",FALSE,"c"
"c__Spartobacteria","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__Sphingobacteriia","All","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Sphingobacteriia","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Sphingobacteriia","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Sphingobacteriia","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Sphingobacteriia","LUAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Sphingobacteriia","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Sphingobacteriia","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Sphingobacteriia","SARC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Sphingobacteriia","SKCM","NA","NA","pos","FALSE",FALSE,"c"
"c__Spirochaetia","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Spirochaetia","BLCA","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Spirochaetia","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Spirochaetia","KIRC","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Spirochaetia","LUAD","neg","TRUE","neg","TRUE",TRUE,"c"
"c__Spirochaetia","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Spirochaetia","READ","pos","FALSE","neg","TRUE",FALSE,"c"
"c__Spirochaetia","SARC","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Spirochaetia","SKCM","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Synergistia","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Synergistia","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Synergistia","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Synergistia","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Synergistia","LUAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Synergistia","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Synergistia","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Synergistia","SARC","pos","FALSE","NA","NA",FALSE,"c"
"c__Synergistia","SKCM","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Tepidiformia","All","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tepidiformia","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__Tepidiformia","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Tepidiformia","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__Tepidiformia","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__Tepidiformia","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Tepidiformia","READ","NA","NA","NA","NA",FALSE,"c"
"c__Tepidiformia","SARC","neg","FALSE","NA","NA",FALSE,"c"
"c__Tepidiformia","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__Thermoleophilia","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Thermoleophilia","BLCA","NA","NA","NA","NA",FALSE,"c"
"c__Thermoleophilia","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__Thermoleophilia","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Thermoleophilia","LUAD","pos","FALSE","NA","NA",FALSE,"c"
"c__Thermoleophilia","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Thermoleophilia","READ","NA","NA","NA","NA",FALSE,"c"
"c__Thermoleophilia","SARC","NA","NA","neg","FALSE",FALSE,"c"
"c__Thermoleophilia","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__Thermoprotei","All","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Thermoprotei","BLCA","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Thermoprotei","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Thermoprotei","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__Thermoprotei","LUAD","NA","NA","pos","FALSE",FALSE,"c"
"c__Thermoprotei","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__Thermoprotei","READ","pos","FALSE","NA","NA",FALSE,"c"
"c__Thermoprotei","SARC","NA","NA","neg","FALSE",FALSE,"c"
"c__Thermoprotei","SKCM","NA","NA","pos","FALSE",FALSE,"c"
"c__Tissierellia","All","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tissierellia","BLCA","neg","TRUE","pos","FALSE",FALSE,"c"
"c__Tissierellia","COAD","pos","FALSE","neg","TRUE",FALSE,"c"
"c__Tissierellia","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__Tissierellia","LUAD","pos","FALSE","pos","FALSE",FALSE,"c"
"c__Tissierellia","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Tissierellia","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tissierellia","SARC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tissierellia","SKCM","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","All","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","BLCA","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Tremellomycetes","READ","neg","FALSE","NA","NA",FALSE,"c"
"c__Tremellomycetes","SARC","neg","FALSE","neg","TRUE",FALSE,"c"
"c__Tremellomycetes","SKCM","neg","FALSE","pos","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","All","neg","FALSE","pos","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","BLCA","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-f__Unikaryonidae","READ","pos","FALSE","NA","NA",FALSE,"c"
"c__unclassified-f__Unikaryonidae","SARC","pos","FALSE","NA","NA",FALSE,"c"
"c__unclassified-f__Unikaryonidae","SKCM","neg","FALSE","NA","NA",FALSE,"c"
"c__unclassified-g__Candidatus","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","BLCA","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","READ","NA","NA","neg","TRUE",FALSE,"c"
"c__unclassified-g__Candidatus","SARC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-g__Candidatus","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-g__Ndongobacter","All","neg","TRUE","pos","FALSE",FALSE,"c"
"c__unclassified-g__Ndongobacter","BLCA","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-g__Ndongobacter","COAD","neg","TRUE","NA","NA",FALSE,"c"
"c__unclassified-g__Ndongobacter","KIRC","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-g__Ndongobacter","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-g__Ndongobacter","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-g__Ndongobacter","READ","neg","FALSE","NA","NA",FALSE,"c"
"c__unclassified-g__Ndongobacter","SARC","NA","NA","neg","TRUE",FALSE,"c"
"c__unclassified-g__Ndongobacter","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-o__Bacteroidetes","All","pos","FALSE","neg","TRUE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","COAD","NA","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","LUAD","pos","FALSE","neg","TRUE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","LUSC","pos","NA","neg","TRUE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","READ","pos","FALSE","NA","NA",FALSE,"c"
"c__unclassified-o__Bacteroidetes","SARC","pos","FALSE","pos","FALSE",FALSE,"c"
"c__unclassified-o__Bacteroidetes","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-o__Chroococcales","All","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcales","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcales","COAD","NA","NA","neg","TRUE",FALSE,"c"
"c__unclassified-o__Chroococcales","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcales","LUAD","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcales","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcales","READ","NA","NA","neg","TRUE",FALSE,"c"
"c__unclassified-o__Chroococcales","SARC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcales","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","BLCA","NA","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","KIRC","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","READ","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","SARC","neg","FALSE","pos","FALSE",FALSE,"c"
"c__unclassified-o__Chroococcidiopsidales","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","All","neg","TRUE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","BLCA","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","COAD","neg","FALSE","pos","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","KIRC","neg","FALSE","pos","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","LUAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Diplomonadida","READ","neg","FALSE","NA","NA",FALSE,"c"
"c__unclassified-o__Diplomonadida","SARC","neg","TRUE","NA","NA",FALSE,"c"
"c__unclassified-o__Diplomonadida","SKCM","neg","FALSE","NA","NA",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","All","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","LUAD","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","READ","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","SARC","pos","FALSE","NA","NA",FALSE,"c"
"c__unclassified-o__Gloeoemargaritales","SKCM","NA","NA","NA","NA",FALSE,"c"
"c__unclassified-o__Nostocales","All","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","BLCA","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","COAD","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","KIRC","NA","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","READ","NA","NA","neg","FALSE",FALSE,"c"
"c__unclassified-o__Nostocales","SARC","neg","FALSE","NA","NA",FALSE,"c"
"c__unclassified-o__Nostocales","SKCM","NA","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","All","pos","FALSE","neg","TRUE",FALSE,"c"
"c__unclassified-o__Synechococcales","BLCA","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","LUAD","pos","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","LUSC","pos","NA","pos","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","READ","neg","FALSE","neg","TRUE",FALSE,"c"
"c__unclassified-o__Synechococcales","SARC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__unclassified-o__Synechococcales","SKCM","NA","NA","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","All","neg","TRUE","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","BLCA","neg","FALSE","pos","FALSE",FALSE,"c"
"c__Ustilaginomycetes","COAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","KIRC","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","LUAD","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","LUSC","pos","NA","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","READ","neg","FALSE","neg","FALSE",FALSE,"c"
"c__Ustilaginomycetes","SARC","neg","TRUE","pos","FALSE",FALSE,"c"
